Date,QQQ,SPY,TLT
2020-08-12,0.33353274987396475,0.3245894886919112,0.22172867506814
2020-08-13,0.3320211606400209,0.32316119995788883,0.22094195025605257
2020-08-14,0.33202139264385494,0.3231581550847819,0.22073682942725215
2020-08-17,0.33186022863897113,0.3228690511107599,0.2205767557497319
2020-08-18,0.33165200993552585,0.3226779344154225,0.22016299232583098
2020-08-19,0.33162409473618665,0.3226040024351581,0.2200586164550853
2020-08-20,0.33176868048336683,0.32252973213842323,0.22009594256466455
2020-08-21,0.3317689438592895,0.3225387085112963,0.22003566843553676
2020-08-24,0.33008659887030156,0.321564092240917,0.21948343548715477
2020-08-25,0.32987756596593837,0.3214160175943008,0.2195910555482056
2020-08-26,0.33041856635940914,0.3215045379456511,0.21913602390609968
2020-08-27,0.3304557967376019,0.3214503028848199,0.21983980864374572
2020-08-28,0.33020271287708436,0.32128064919984045,0.21980109405205486
2020-08-31,0.33022781317991623,0.3213107384754614,0.21988599544450413
2020-09-01,0.3303573368258442,0.3213472497138288,0.22015431841541322
2020-09-02,0.3302092684705236,0.32146249974295155,0.22033365338485209
2020-09-03,0.3340043965385886,0.32319232842902534,0.2195400621649534
2020-09-04,0.33433776468557214,0.3233187143996875,0.22032528047419997
2020-09-08,0.3380171751484712,0.32454290809823205,0.21962034923846463
2020-09-09,0.33912234623289644,0.32509800080466683,0.21888419197842054
2020-09-10,0.3397272418045615,0.3255426246040688,0.21891201949230227
2020-09-11,0.3398259587480918,0.32553095496743817,0.21879217004354465
2020-09-14,0.3401533411759988,0.3257666795924752,0.21765858195204468
2020-09-15,0.3403258177620497,0.32577196860700597,0.21735845313639068
2020-09-16,0.34077151595557653,0.3258018633208569,0.2173431447371045
2020-09-17,0.34120407300307826,0.3259419727660502,0.2173275482572153
2020-09-18,0.3415067337528733,0.3261707376925638,0.217351298600604
2020-09-21,0.34129031568264145,0.32634010263571744,0.21703613221457208
2020-09-22,0.3417098469537091,0.3264779481728073,0.21703947029330994
2020-09-23,0.3429016728456056,0.3272406703978595,0.2167431650979419
2020-09-24,0.3427796300949171,0.3272041495930706,0.21621787906932946
2020-09-25,0.34342159773277176,0.3275614953961051,0.21614457554587757
2020-09-28,0.3436565687454128,0.32788997125047065,0.21616755429299014
2020-09-29,0.34362749878096055,0.32792593128559205,0.21616105476782682
2020-09-30,0.3435200615737603,0.32775086085379285,0.2163940419753049
2020-10-01,0.3432732543261912,0.3272718381367886,0.21638898560848688
2020-10-02,0.3444672981256882,0.3273547864577973,0.21626669771868565
2020-10-05,0.3447789942415375,0.32754519406363675,0.21709536771072485
2020-10-06,0.3453067516077025,0.32785173946853596,0.2169695486192912
2020-10-07,0.3452434382718191,0.32785730173533445,0.2171010440227219
2020-10-08,0.34517046313190075,0.32784132959216244,0.2170666765359964
2020-10-09,0.34538120266533096,0.32788706220061764,0.21651219272508912
2020-10-12,0.34642189363359566,0.3281017360218114,0.2161326224516181
2020-10-13,0.34642147274276575,0.3281810445828213,0.2161295335554054
2020-10-14,0.34640668256016355,0.32813736320418513,0.21575397949767539
2020-10-15,0.3464861992933732,0.32813474449645147,0.21576763225723655
2020-10-16,0.346563502688283,0.3281316620524474,0.21577308156486544
2020-10-19,0.34685136976088854,0.32848425768050754,0.2158190964317421
2020-10-20,0.34677940951998076,0.3284456019861782,0.21590470231802378
2020-10-21,0.3466507767846018,0.3284312795422589,0.21588290593425188
2020-10-22,0.3466557495588227,0.32845772880244883,0.2161663010529961
2020-10-23,0.346564774454823,0.328466707975106,0.21621936510379863
2020-10-26,0.3469138153643254,0.32901812690237864,0.21631944702069952
2020-10-27,0.3468712733239705,0.329008375308589,0.2161769122056366
2020-10-28,0.3491237104050051,0.3308534517600716,0.21617693053810264
2020-10-29,0.3494717138081473,0.33098286665886617,0.21598130414647834
2020-10-30,0.3505096722261994,0.33115108268305393,0.21585380950250482
2020-11-02,0.3504280058393105,0.3312079291360941,0.2159320888085995
2020-11-03,0.35075375612431176,0.331629932218464,0.21558517349049364
2020-11-04,0.3533914569493733,0.33233401773672705,0.216273439946186
2020-11-05,0.3542074001973249,0.3328625971486815,0.2162111647997323
2020-11-06,0.35420561657950517,0.332853189475116,0.21576543496330183
2020-11-09,0.3548956552649817,0.3330569800322355,0.2168092770810525
2020-11-10,0.35542515859377777,0.33305359545472774,0.21690672712855602
2020-11-11,0.35602717536751893,0.33311632986653655,0.2168912774830296
2020-11-12,0.3560819584910974,0.3332835415983398,0.21742807321295138
2020-11-13,0.3561432156345616,0.3335371722621995,0.21722461745152802
2020-11-16,0.3561507043342739,0.3336788297495493,0.21723945514415338
2020-11-17,0.3561833313054086,0.3337378058393819,0.21731495677260113
2020-11-18,0.3562998444024613,0.33398548538180073,0.21719155055418943
2020-11-19,0.3562685804773049,0.3339712718290637,0.21702168046759135
2020-11-20,0.3563500566287041,0.334051199571956,0.21706392296125146
2020-11-23,0.3563524358399884,0.3340881942407913,0.21712815073606223
2020-11-24,0.35642224119126265,0.3343661485283794,0.21737782120941
2020-11-25,0.3564495595549661,0.33437204465185805,0.21734718244429138
2020-11-27,0.3564893542674309,0.334358216373082,0.21750748795178068
2020-11-30,0.35643299861637184,0.33436886098107144,0.21749785333513363
2020-12-01,0.356397961847047,0.3343876636696063,0.21759363703425186
2020-12-02,0.3562652505655501,0.3343015118628854,0.21680490211303177
2020-12-03,0.35625150468800143,0.3342630248113692,0.21667516491460567
2020-12-04,0.35625816347812866,0.33435001036220774,0.21714569323108343
2020-12-07,0.35616892534590555,0.3342630572473484,0.2172214916231708
2020-12-08,0.3561136382494264,0.3342438959807189,0.2172545320122765
2020-12-09,0.3569494048355919,0.33438493921924894,0.21728987812908387
2020-12-10,0.35693920698307047,0.334381710348119,0.21732560421675387
2020-12-11,0.35691688394596677,0.3342984409680511,0.21666448804639454
2020-12-14,0.3569556797459008,0.33434112954627226,0.21641844232913496
2020-12-15,0.35697133693096594,0.3345273912868402,0.21623909917587594
2020-12-16,0.3569882802491531,0.33452744835484177,0.2162552367675419
2020-12-17,0.35701776598224066,0.3345595339113735,0.21609685250122138
2020-12-18,0.3570233301696159,0.3345798197742748,0.21612670868959466
2020-12-21,0.3570352402252167,0.3345906282084208,0.21615065815561615
2020-12-22,0.35703543653057973,0.3345994366160991,0.21618558791797834
2020-12-23,0.35709844663581647,0.3345984865321134,0.21630950702536686
2020-12-24,0.35703813046308885,0.33458224299576933,0.21632738592549802
2020-12-28,0.3571256247717066,0.33467049445481656,0.21632715410440254
2020-12-29,0.3570285633243667,0.33462096718318624,0.2162924691459381
2020-12-30,0.3570330307136972,0.3346177947202784,0.2160403271235287
2020-12-31,0.3567208318539909,0.334536369215904,0.2157820817782269
2021-01-04,0.35690765225323656,0.3347436681365827,0.21528537668356476
2021-01-05,0.3569360442276383,0.33478526776222745,0.21534401037962836
2021-01-06,0.3572719236274567,0.33480433130522697,0.21631189357407263
2021-01-07,0.35793354727815474,0.33506699935344414,0.21639659448183857
2021-01-08,0.358043010940057,0.33504971960531243,0.21640943955582395
2021-01-11,0.358384743026697,0.3351158453760428,0.21625769512307794
2021-01-12,0.3582643222006367,0.3350626870342475,0.21623257522873007
2021-01-13,0.35825573507327707,0.3350589788844148,0.2164507439953368
2021-01-14,0.3583230467521502,0.33508480097281373,0.21658921139473206
2021-01-15,0.35836360331814915,0.33509974416622007,0.21658682525775533
2021-01-19,0.3585830415632991,0.33516607261264264,0.21641322059421525
2021-01-20,0.35922624301578926,0.3354067716534103,0.21618244692993888
2021-01-21,0.35927945979915005,0.33540589944183624,0.21629177560363533
2021-01-22,0.359306662480036,0.33543497443564413,0.21621023386926927
2021-01-25,0.35921993624283916,0.3353055732652039,0.2163729307486613
2021-01-26,0.35851086245369845,0.33488325883263004,0.21585384221889892
2021-01-27,0.35948778580727836,0.33570794655004443,0.2157062303957154
2021-01-28,0.35951208619663877,0.33579339357028026,0.2155835246232807
2021-01-29,0.3602286828682392,0.33643381304985676,0.21567807469527214
2021-02-01,0.3605505731394072,0.33626682156816545,0.21549950126478118
2021-02-02,0.36059717022166793,0.3364641634840177,0.21560282384512452
2021-02-03,0.36002150395951016,0.33615796790143027,0.21535724335167677
2021-02-04,0.36016015676848806,0.3361522127370935,0.2150823010416513
2021-02-05,0.36009771941752,0.3361569224929567,0.21521776648128083
2021-02-08,0.36008084317296063,0.3361580578457889,0.21490986128864575
2021-02-09,0.3599371568752236,0.3360979486457366,0.2148956721865827
2021-02-10,0.35995610051442634,0.33609960551945023,0.2149245487431376
2021-02-11,0.3598861104349322,0.3360543415005013,0.21493518081509422
2021-02-12,0.3598946290463972,0.3360730694514144,0.21528105270290918
2021-02-16,0.3599199935929527,0.33607699070045804,0.2157943074615528
2021-02-17,0.3599763383516637,0.3360595990021073,0.21577937805481967
2021-02-18,0.35993920930124623,0.3360764875333663,0.21582018874786207
2021-02-19,0.35982307250684437,0.336049813658368,0.21609782188169924
2021-02-22,0.3602758212300189,0.33597286736806964,0.21603129920965738
2021-02-23,0.3580416516563084,0.33422865620594244,0.215528285578041
2021-02-24,0.35691665144954343,0.33289166349350113,0.21555661642806848
2021-02-25,0.3587887356813007,0.33381630924391476,0.2161038720034489
2021-02-26,0.3550043822969139,0.3306660799826561,0.21837063410166105
2021-03-01,0.35611444252344604,0.3314161922371271,0.217571952684155
2021-03-02,0.35308008794647255,0.32885576764813174,0.21745432729267145
2021-03-03,0.35279962008746946,0.3278137540853398,0.2171388029034127
2021-03-04,0.35098041623068554,0.3255230730074991,0.21697994548541683
2021-03-05,0.34976460816229915,0.3241589498201146,0.2155151655774025
2021-03-08,0.3505629983015309,0.3237291248306788,0.2091137196833181
2021-03-09,0.3452362587568731,0.3140256652701184,0.20776633054688526
2021-03-10,0.3412539247943477,0.31000716292456476,0.2014771852594277
2021-03-11,0.33883195047689774,0.30599911769649824,0.19826596271478053
2021-03-12,0.32563315992124253,0.2899644937421466,0.1992520307542847
2021-03-15,0.3151204190316167,0.27764123430058185,0.19810477022184036
2021-03-16,0.29034783292323996,0.2542355900045039,0.18704418420668176
2021-03-17,0.2809198854632872,0.24886346284936506,0.17503037341191785
2021-03-18,0.2809451481286707,0.24376679328486955,0.16604083674892053
2021-03-19,0.28092452914404437,0.24379934692803137,0.16387262117507279
2021-03-22,0.2782710957217055,0.23960382909134167,0.14578113774488996
2021-03-23,0.27835308161407735,0.23818509720561154,0.13996743728070962
2021-03-24,0.2687190680412076,0.2212222464340268,0.13892900776417333
2021-03-25,0.2685739365826596,0.2208697410050335,0.1391118168336372
2021-03-26,0.26408533403720613,0.2139665720123786,0.1390322840663379
2021-03-29,0.2615387012620669,0.21161670463302987,0.1365235291763493
2021-03-30,0.25938743024036465,0.2094290251269818,0.13644746151437015
2021-03-31,0.2595004395388599,0.20876934810828832,0.13633252964221565
2021-04-01,0.25601189990726964,0.20358680222969278,0.13663665114139803
2021-04-05,0.2559889812952766,0.20286928259990036,0.13650343441951168
2021-04-06,0.2554638449377319,0.20220990656995344,0.13667533210947197
2021-04-07,0.24589122086591708,0.19136860823679988,0.13680558964494444
2021-04-08,0.24601394372719157,0.19138889810773377,0.13674737733631878
2021-04-09,0.24530613313032537,0.18880291666168408,0.13661833891694186
2021-04-12,0.2453300587576642,0.18832276277355686,0.13659634535937162
2021-04-13,0.24536224468407397,0.188013244781083,0.13657078437259126
2021-04-14,0.24224080226566758,0.18600508719147968,0.13659511658163817
2021-04-15,0.24222057275426906,0.18480570917965483,0.1349926502936188
2021-04-16,0.2416780063852982,0.18478677104874539,0.13464243427636594
2021-04-19,0.2418153711716963,0.18315122033987571,0.13405553740715093
2021-04-20,0.2415975157223901,0.18235408708594952,0.1338754286107266
2021-04-21,0.23851461520750272,0.17966540355813665,0.13323934326916748
2021-04-22,0.23732474176713655,0.17882444810455275,0.1329931391261987
2021-04-23,0.23752577322226093,0.1790502696366326,0.1328686394927166
2021-04-26,0.23716815042472822,0.1786299832623264,0.13283567804537594
2021-04-27,0.2371739934278818,0.1781804863887663,0.13186150138922348
2021-04-28,0.23631671161961845,0.1780816925912833,0.13130074528190444
2021-04-29,0.23392363733372307,0.17643453187189553,0.13124322150867623
2021-04-30,0.23406461231887016,0.17628636172167592,0.13081323128325983
2021-05-03,0.2322283809671635,0.1740251852411205,0.13049255215108746
2021-05-04,0.2328754254480498,0.17419841576601308,0.13064214024049592
2021-05-05,0.23273657233102021,0.1740361940756052,0.1305330464495057
2021-05-06,0.23276681368517185,0.17394823682433183,0.129615816320462
2021-05-07,0.23258738052365271,0.1737265036487838,0.12852908068994906
2021-05-10,0.2338371836431045,0.1734621177116009,0.1282829269773395
2021-05-11,0.23373971186128342,0.17377270182588397,0.12817977947703427
2021-05-12,0.23426932265681008,0.17394027641226967,0.1280964504528055
2021-05-13,0.2339244704341197,0.17318521098785644,0.127884541008224
2021-05-14,0.23461725928644425,0.17342143966778403,0.12784939423278588
2021-05-17,0.23469380532834386,0.17344585274132776,0.1278434866191636
2021-05-18,0.2342178494474272,0.17130721431745513,0.12606445594255145
2021-05-19,0.23418342020844923,0.17095229283399094,0.12600101179727535
2021-05-20,0.2341348397003318,0.17049771094435776,0.1262612100880531
2021-05-21,0.23391088148008515,0.17030672119565124,0.12628077686060257
2021-05-24,0.234401724272996,0.17052921902948787,0.1261798998668657
2021-05-25,0.23436212542556856,0.17022337381056077,0.12591105527138238
2021-05-26,0.23433793727967303,0.16968982092516682,0.12590991307304727
2021-05-27,0.23438100609150977,0.16966084589727592,0.1259189321365289
2021-05-28,0.23401969603886907,0.1696337445380496,0.12568656886077886
2021-06-01,0.23406582699480055,0.16962820579204657,0.12553484768266934
2021-06-02,0.2340084309644757,0.16948685067465227,0.12552901892178106
2021-06-03,0.23429160792635959,0.16913581140808992,0.1249154618617072
2021-06-04,0.23464927741703642,0.16927200144085888,0.12492438378349056
2021-06-07,0.23393496468937422,0.16751968631570213,0.12477032583762493
2021-06-08,0.2338519180458535,0.16716730684823478,0.12491850277655007
2021-06-09,0.23378247391606127,0.1669641774590128,0.12470594699102176
2021-06-10,0.23371595898308256,0.1668601908082462,0.12393682187203559
2021-06-11,0.22804881569812532,0.1560327260937806,0.12241907266520816
2021-06-14,0.22810019667233816,0.15567856853319995,0.12228607809004266
2021-06-15,0.22799904848383534,0.15551054942155582,0.12228398756539081
2021-06-16,0.2275171832606272,0.15462883287155724,0.12137123216002885
2021-06-17,0.22778798903447223,0.15454072873416957,0.12226000562544172
2021-06-18,0.22797661589954185,0.15524576238524276,0.12327167648024934
2021-06-21,0.22802007254660236,0.15563418251513017,0.12435236983967463
2021-06-22,0.2279121821529281,0.1556028364489432,0.12438396239197305
2021-06-23,0.22780489224912032,0.15558872552317846,0.12423556882394049
2021-06-24,0.2267728902193553,0.15330705128620403,0.12375061286466323
2021-06-25,0.2266485714986105,0.1530385102818805,0.12410573226228047
2021-06-28,0.22548709573615958,0.15094051179754941,0.12406829703140312
2021-06-29,0.22530455827403426,0.150361473520904,0.12405767254735486
2021-06-30,0.22460238764351814,0.14992962821964964,0.1240753778024361
2021-07-01,0.2243746792748115,0.1498817693325903,0.12406681278725523
2021-07-02,0.22453474254503802,0.14995575663970132,0.12422586844652064
2021-07-06,0.22335576330543913,0.14932653948531383,0.12475789204413185
2021-07-07,0.22320028915243256,0.14888294517279613,0.12426360731232133
2021-07-08,0.2230158241554759,0.1490546880159962,0.12428238751878057
2021-07-09,0.22295749377185156,0.14917883108720514,0.12396565683531036
2021-07-12,0.22290503304851578,0.14893271820953286,0.1238831199156868
2021-07-13,0.2218183590860491,0.14867005819816043,0.12403676297068164
2021-07-14,0.2217468097276255,0.14821585431235917,0.12458534515232092
2021-07-15,0.22190714538524217,0.1480822055099853,0.12503678963683185
2021-07-16,0.22195830497354838,0.14829354657888696,0.12494046198699588
2021-07-19,0.22216518683379763,0.14914957262729733,0.12690532029968735
2021-07-20,0.220747044823937,0.1495690215654935,0.12721820315806964
2021-07-21,0.22052613049143177,0.1497238893719625,0.12781001720704566
2021-07-22,0.22057810937269692,0.14966009613909526,0.12814485082964244
2021-07-23,0.2190813571525847,0.1493455470734699,0.12772659151144547
2021-07-26,0.21880320398049624,0.14914566027084283,0.12775087192745332
2021-07-27,0.2185508053098031,0.14914365716973954,0.12819144050400122
2021-07-28,0.21809940860544927,0.1489555996700389,0.1279818710404427
2021-07-29,0.21786795663288655,0.14857619672229666,0.1280781250029073
2021-07-30,0.21793750997037678,0.14862425277832902,0.12798813331200767
2021-08-02,0.21731772637810648,0.1485149818197795,0.1283301243263568
2021-08-03,0.2170274378060607,0.14856516352456842,0.12824931333910602
2021-08-04,0.21701435992620807,0.14867078518121837,0.1278862337479076
2021-08-05,0.2170693538723911,0.14867493823651878,0.1276997463274076
2021-08-06,0.21681451889438905,0.14857488399689567,0.12859238179278681
2021-08-09,0.21643308611243045,0.14858792407277174,0.12848068009213554
2021-08-10,0.21645690828315306,0.14857718636572634,0.1284852835861492
2021-08-11,0.21552131751258274,0.14827872575176124,0.12797397879153974
2021-08-12,0.21420940785183645,0.14774071504229827,0.12768409298455957
2021-08-13,0.21421855483350455,0.147711066704063,0.12828754641436654
2021-08-16,0.2142058655747791,0.14771061761703377,0.12826494434836455
2021-08-17,0.21419385488118664,0.14790199539932036,0.12823448478417956
2021-08-18,0.21430181689960812,0.14839517341806097,0.12806963854075704
2021-08-19,0.21418645410615206,0.14830032526537543,0.12815818705192733
2021-08-20,0.21400657592261227,0.14844350591105998,0.127822225513775
2021-08-23,0.21437288568867133,0.14862039110832354,0.12766754331105773
2021-08-24,0.214321600444534,0.14834997027138086,0.12787941228105412
2021-08-25,0.2142175141403298,0.14833443630682705,0.1279186108518416
2021-08-26,0.21338977007617269,0.14823359223633603,0.12790778899376165
2021-08-27,0.2135227659319391,0.14843728609659176,0.12699926161155412
2021-08-30,0.2137251609841173,0.14837715736281176,0.12702942210877985
2021-08-31,0.21362213685413825,0.1483239935963467,0.12701436030639
2021-09-01,0.21301982736952085,0.14809093229350254,0.1264863475418515
2021-09-02,0.2128573917906307,0.1474947952902459,0.12618959318437314
2021-09-03,0.2064367104884062,0.14314186196947998,0.12645447651104758
2021-09-07,0.20591908137935533,0.14291458706359245,0.12532889214484677
2021-09-08,0.19993134931132397,0.14003994980682716,0.12536486515071654
2021-09-09,0.1980153728599384,0.13891873116351752,0.12595449226403835
2021-09-10,0.19706660801671189,0.13796688889749845,0.12612983404395503
2021-09-13,0.1969007379200609,0.13797120588554865,0.12626750704486067
2021-09-14,0.19628820436418581,0.13760929141339445,0.12687655796217248
2021-09-15,0.1959607348545489,0.13774216317462826,0.12689970106096032
2021-09-16,0.19519557752192135,0.13767318693279523,0.12694426955345406
2021-09-17,0.19490173002241423,0.13774531263826775,0.1269816210412714
2021-09-20,0.1956359950641953,0.13831886379451608,0.12758165430309462
2021-09-21,0.19563318620087314,0.13778325269950548,0.12747208124889414
2021-09-22,0.19503323934526876,0.137755820144602,0.12762225901267743
2021-09-23,0.19255327221471125,0.13599228619933487,0.1295580251094674
2021-09-24,0.192527293388751,0.1359862280653386,0.12983459280493997
2021-09-27,0.19150738773947656,0.13523367813004872,0.12987602417488003
2021-09-28,0.19278742547182706,0.13604217195659954,0.13073916705434172
2021-09-29,0.19272447413906388,0.1358830283342486,0.13074756292023104
2021-09-30,0.19269892256779683,0.1363849461044272,0.13042475320814362
2021-10-01,0.19219664982290227,0.13670894580378073,0.13070660524065555
2021-10-04,0.19123787269313638,0.13701554743440905,0.13068128108060545
2021-10-05,0.19056534645895726,0.1363157804473621,0.12959481606523893
2021-10-06,0.18969091953561731,0.13548481239224666,0.12960619389813738
2021-10-07,0.18917004197941745,0.13470908269050927,0.12981542906221458
2021-10-08,0.18922118645872985,0.13451409501987593,0.1298572539733524
2021-10-11,0.18888380085998704,0.134535142922044,0.129874866652648
2021-10-12,0.18653746818046094,0.1337211778056376,0.13100068710675414
2021-10-13,0.1866722869091313,0.13353874720440637,0.13117318476717313
2021-10-14,0.18726043668084022,0.13427819201075558,0.131209593646892
2021-10-15,0.1871750032500175,0.13441885057331135,0.13131754926131287
2021-10-18,0.18727594870325606,0.13442125143079484,0.13139072298155038
2021-10-19,0.18656591964144437,0.13358249042568052,0.13203613517555607
2021-10-20,0.18658027928822093,0.13358085844489334,0.13187230155020901
2021-10-21,0.18663453164024135,0.1335525394046601,0.13183809785423342
2021-10-22,0.18687820648534503,0.1335018407178813,0.13193555517525793
2021-10-25,0.18709597168898917,0.13354914073961965,0.1317869247824513
2021-10-26,0.18639611382339366,0.13208209924291417,0.1317154600093836
2021-10-27,0.18628410416835567,0.13212093239991649,0.13282348718300854
2021-10-28,0.1821053788897961,0.12750741103964747,0.13285548072044726
2021-10-29,0.18142762676651109,0.1272073096827205,0.13255634418803294
2021-11-01,0.1794349356875003,0.12665239371764173,0.13238798596877177
2021-11-02,0.1794532228792888,0.1263002390990756,0.13224529781713737
2021-11-03,0.17898779153592417,0.1253339760340386,0.1325153598567292
2021-11-04,0.1740501043077068,0.12359949460483616,0.1311233896259156
2021-11-05,0.1722764737000588,0.1222620415637731,0.13198955147966449
2021-11-08,0.1722958642986998,0.12225377886904792,0.1314614882252123
2021-11-09,0.17111051638005392,0.12180762225266513,0.13044584208116064
2021-11-10,0.17077713347313261,0.12212843142642009,0.13159307649171362
2021-11-11,0.1694739335194665,0.12196861310402543,0.13154795151365944
2021-11-12,0.16961994421372378,0.12165034070694254,0.13048750932535413
2021-11-15,0.16946186193033244,0.12098833664244565,0.13106736449374917
2021-11-16,0.16943692209061495,0.1204854265988989,0.13106977449467874
2021-11-17,0.16937958245944515,0.1203620592868284,0.13114963892827586
2021-11-18,0.16939535418427834,0.11965584258473856,0.13117317364097644
2021-11-19,0.16932424490173623,0.11965375481371043,0.13150692937638778
2021-11-22,0.1696230824562637,0.11945066418980642,0.13169246085470515
2021-11-23,0.16972078774467342,0.11935269541963699,0.13238422603203215
2021-11-24,0.16925043740129075,0.11841450451961635,0.1330392022429431
2021-11-26,0.17038412909839812,0.12067826809730053,0.13542754210267965
2021-11-29,0.171429619376872,0.1211889336722605,0.13529831380037358
2021-11-30,0.1721648590177624,0.1227932324677743,0.13616572938538984
2021-12-01,0.1727213759598096,0.12298027343672738,0.1355148719263359
2021-12-02,0.17283105979581528,0.12381596523232044,0.13528828173470372
2021-12-03,0.17381351213814047,0.12418671257490088,0.13557475659852436
2021-12-06,0.17392811581298115,0.12442888686038261,0.1354768246399896
2021-12-07,0.17628732139006864,0.1259476557728298,0.13541538723722163
2021-12-08,0.17630480264675882,0.1259437673766293,0.13642141848512682
2021-12-09,0.1754084585400871,0.12578644112890644,0.13650403497259964
2021-12-10,0.1756548788228921,0.1260570284481191,0.1362261283050772
2021-12-13,0.17631628981793465,0.1264285755785863,0.13699281637082295
2021-12-14,0.1765802898019569,0.12655675710684872,0.13698575976707048
2021-12-15,0.17765556053215953,0.1267825418442469,0.13727857578470468
2021-12-16,0.17961113071458856,0.12716453206009312,0.13725584073466904
2021-12-17,0.17962273640401769,0.1276121835224255,0.13770764197063234
2021-12-20,0.17989424767123502,0.12804199026191881,0.13787727216706144
2021-12-21,0.18114881339193686,0.129064172338192,0.13786772750233803
2021-12-22,0.18148554771488667,0.1293487183160061,0.13784828572784458
2021-12-23,0.18149859708547608,0.1294521494898256,0.13794719382307893
2021-12-27,0.1821245872911426,0.13008207494036372,0.1379102994957191
2021-12-28,0.18199361980294995,0.129878745351276,0.1379626110158598
2021-12-29,0.18199767286268387,0.12984448202319673,0.13837937354753602
2021-12-30,0.18204009928926912,0.12990097088144192,0.1386246400573288
2021-12-31,0.18218104542859176,0.129887493899717,0.13863139272815359
2022-01-03,0.18174585286984726,0.12913739941900465,0.14106391651589495
2022-01-04,0.1821489040856011,0.12901507011165073,0.1409347215966822
2022-01-05,0.1843017121061846,0.13050473850278674,0.13955404408746153
2022-01-06,0.18282805095186996,0.12977280333418323,0.13931097185318522
2022-01-07,0.18280363751129822,0.12977508541181987,0.13945559705745025
2022-01-10,0.18216329285852528,0.12956711607502322,0.13947163469002882
2022-01-11,0.182697657679854,0.12982447617915044,0.13963513713857023
2022-01-12,0.1826293077610849,0.12982461995462174,0.13921724615580042
2022-01-13,0.1843550410826619,0.13058221198130987,0.13920153309422298
2022-01-14,0.18422465961980455,0.1303239572177882,0.13994883553642645
2022-01-18,0.18549943568683508,0.13146277619930932,0.1405960295775386
2022-01-19,0.1844786289578192,0.13128758271269433,0.14077294894100434
2022-01-20,0.1848245325885276,0.13181668744893507,0.14075002975525977
2022-01-21,0.18693838686381786,0.13330817545826973,0.14122606210836539
2022-01-24,0.18681884466091195,0.13331609832675917,0.1409490935798828
2022-01-25,0.18829529543522652,0.1339150943686263,0.14094608647131854
2022-01-26,0.18617090747442097,0.13157650880042512,0.14141935611139206
2022-01-27,0.18638058571928887,0.13145345249970006,0.1425390851939113
2022-01-28,0.18771295777148522,0.13203630072054484,0.14241875628252917
2022-01-31,0.18875469134744402,0.13220784779264294,0.14250150173209172
2022-02-01,0.18819655614178368,0.13166476936070667,0.14239728697523246
2022-02-02,0.18829538261098835,0.13196836494849548,0.1421709109260445
2022-02-03,0.1923907012737594,0.1337611491718045,0.1423566942382714
2022-02-04,0.19275720165851268,0.13378215324334577,0.14286886940108792
2022-02-07,0.1928372801912014,0.1336757202672553,0.14279848483230007
2022-02-08,0.1931438408377479,0.13388509502863064,0.14294439737391895
2022-02-09,0.19424146635810297,0.13460745177774658,0.1427945621696767
2022-02-10,0.1955443418293641,0.135894962829199,0.1435581062430502
2022-02-11,0.19808720957092815,0.13734183809254538,0.14382505164549855
2022-02-14,0.19806800669067712,0.1373876671222975,0.14355850376209622
2022-02-15,0.19952683408618513,0.1382689332190842,0.14384706432830172
2022-02-16,0.19947140502101304,0.13818387589043576,0.1439252320677693
2022-02-17,0.20167858074591977,0.13990240679171698,0.1435191054165476
2022-02-18,0.2003038917057202,0.13983577488377866,0.14370989905856604
2022-02-22,0.2005454333219602,0.1402881707808548,0.14370448913528172
2022-02-23,0.20205130719783704,0.14106871305616958,0.14421663423799033
2022-02-24,0.20173496670779942,0.1396723415697932,0.1432847885468733
2022-02-25,0.20226318122194856,0.14120163267405822,0.13940225569882475
2022-02-28,0.20008498431176805,0.1392359242146879,0.14050159548642474
2022-03-01,0.2000263763341405,0.13987949712804798,0.1409714287255958
2022-03-02,0.1985062668719537,0.14033263968758256,0.14467492403799875
2022-03-03,0.19833889991834458,0.1398380114442918,0.14488485198354717
2022-03-04,0.19837228835356344,0.13897474074772595,0.1458889959060022
2022-03-07,0.19979923054104973,0.14208066152175852,0.1458811434410597
2022-03-08,0.19598113521168006,0.1416281707661853,0.1455838771458947
2022-03-09,0.19919015317385813,0.14395808725535067,0.14590274675351794
2022-03-10,0.1982178797340438,0.14371470866116817,0.14643230731080212
2022-03-11,0.1991531271106161,0.14430872135710443,0.14491537072469257
2022-03-14,0.19981652176732775,0.14440041922418717,0.14667577908761129
2022-03-15,0.20218025291583722,0.14601191019752613,0.14663158062908235
2022-03-16,0.20548396996872562,0.14759901898939914,0.14676945338174507
2022-03-17,0.20345464501245733,0.14731628544424807,0.14660796502241039
2022-03-18,0.20441136169353993,0.14766114327543223,0.14698439866241753
2022-03-21,0.2036198966344502,0.14747851031942097,0.14837977898525756
2022-03-22,0.2044615479835227,0.1476502306083551,0.14864238468249366
2022-03-23,0.20426312038113806,0.14815976801787142,0.15017247392227437
2022-03-24,0.2053928248937421,0.1487793878719775,0.1501697360105126
2022-03-25,0.20489382211124743,0.1480309015227283,0.1507632155573193
2022-03-28,0.20542974869492223,0.1481683951385448,0.15077788929428323
2022-03-29,0.20601259018792395,0.14859253826167299,0.15087727863912276
2022-03-30,0.2058304251392054,0.14871389740267565,0.15097877541938234
